,onsets,offsets,files
56,6.246167800453515,6.362267573696145,G402_43362.23357366_9_19_6_29_17.wav
57,6.8034467120181406,6.919546485260771,G402_43362.23357366_9_19_6_29_17.wav
58,6.919546485260771,7.012426303854875,G402_43362.23357366_9_19_6_29_17.wav
59,7.012426303854875,7.082086167800454,G402_43362.23357366_9_19_6_29_17.wav
60,7.082086167800454,7.291065759637188,G402_43362.23357366_9_19_6_29_17.wav
61,7.291065759637188,7.430385487528345,G402_43362.23357366_9_19_6_29_17.wav
62,7.430385487528345,7.604535147392291,G402_43362.23357366_9_19_6_29_17.wav
63,7.604535147392291,7.732244897959184,G402_43362.23357366_9_19_6_29_17.wav
64,7.732244897959184,7.790294784580499,G402_43362.23357366_9_19_6_29_17.wav
65,0.10448979591836735,0.22058956916099773,G402_43362.23370676_9_19_6_29_30.wav
66,0.22058956916099773,0.3250793650793651,G402_43362.23370676_9_19_6_29_30.wav
67,0.3250793650793651,0.4179591836734694,G402_43362.23370676_9_19_6_29_30.wav
68,0.4179591836734694,0.4992290249433107,G402_43362.23370676_9_19_6_29_30.wav
69,0.4992290249433107,0.6965986394557823,G402_43362.23370676_9_19_6_29_30.wav
70,0.6965986394557823,0.8126984126984127,G402_43362.23370676_9_19_6_29_30.wav
71,0.8126984126984127,0.9171882086167801,G402_43362.23370676_9_19_6_29_30.wav
72,1.195827664399093,1.4048072562358276,G402_43362.23370676_9_19_6_29_30.wav
73,1.4048072562358276,1.486077097505669,G402_43362.23370676_9_19_6_29_30.wav
74,1.486077097505669,1.5673469387755101,G402_43362.23370676_9_19_6_29_30.wav
75,1.5673469387755101,1.7647165532879818,G402_43362.23370676_9_19_6_29_30.wav
76,1.7647165532879818,1.8692063492063493,G402_43362.23370676_9_19_6_29_30.wav
77,1.8692063492063493,2.078185941043084,G402_43362.23370676_9_19_6_29_30.wav
78,2.078185941043084,2.1942857142857144,G402_43362.23370676_9_19_6_29_30.wav
79,2.1942857142857144,2.391655328798186,G402_43362.23370676_9_19_6_29_30.wav
80,2.391655328798186,2.4729251700680273,G402_43362.23370676_9_19_6_29_30.wav
81,2.4729251700680273,2.670294784580499,G402_43362.23370676_9_19_6_29_30.wav
82,2.670294784580499,2.8212244897959184,G402_43362.23370676_9_19_6_29_30.wav
83,2.8212244897959184,2.8908843537414968,G402_43362.23370676_9_19_6_29_30.wav
84,3.564263038548753,3.7848526077097504,G402_43362.23370676_9_19_6_29_30.wav
85,3.7848526077097504,3.889342403628118,G402_43362.23370676_9_19_6_29_30.wav
86,3.889342403628118,3.982222222222222,G402_43362.23370676_9_19_6_29_30.wav
87,3.982222222222222,4.063492063492063,G402_43362.23370676_9_19_6_29_30.wav
88,4.063492063492063,4.260861678004535,G402_43362.23370676_9_19_6_29_30.wav
89,4.260861678004535,4.365351473922902,G402_43362.23370676_9_19_6_29_30.wav
90,4.365351473922902,4.400181405895691,G402_43362.23370676_9_19_6_29_30.wav
91,4.887800453514739,4.992290249433107,G402_43362.23370676_9_19_6_29_30.wav
92,4.992290249433107,5.073560090702948,G402_43362.23370676_9_19_6_29_30.wav
93,5.073560090702948,5.166439909297052,G402_43362.23370676_9_19_6_29_30.wav
94,5.166439909297052,5.23609977324263,G402_43362.23370676_9_19_6_29_30.wav
95,5.23609977324263,5.433469387755102,G402_43362.23370676_9_19_6_29_30.wav
96,5.433469387755102,5.584399092970521,G402_43362.23370676_9_19_6_29_30.wav
97,5.584399092970521,5.6540589569161,G402_43362.23370676_9_19_6_29_30.wav
98,5.944308390022676,5.990748299319728,G402_43362.23370676_9_19_6_29_30.wav
99,7.012426303854875,7.267845804988662,G402_43362.23370676_9_19_6_29_30.wav
100,7.267845804988662,7.383945578231293,G402_43362.23370676_9_19_6_29_30.wav
101,7.383945578231293,7.476825396825397,G402_43362.23370676_9_19_6_29_30.wav
102,7.476825396825397,7.558095238095238,G402_43362.23370676_9_19_6_29_30.wav
103,7.558095238095238,7.75546485260771,G402_43362.23370676_9_19_6_29_30.wav
104,7.75546485260771,7.87156462585034,G402_43362.23370676_9_19_6_29_30.wav
105,7.87156462585034,7.90639455782313,G402_43362.23370676_9_19_6_29_30.wav
106,7.90639455782313,8.068934240362811,G402_43362.23370676_9_19_6_29_30.wav
107,8.068934240362811,8.185034013605442,G402_43362.23370676_9_19_6_29_30.wav
108,8.185034013605442,8.231473922902495,G402_43362.23370676_9_19_6_29_30.wav
109,8.719092970521542,8.835192743764173,G402_43362.23370676_9_19_6_29_30.wav
110,8.835192743764173,8.928072562358278,G402_43362.23370676_9_19_6_29_30.wav
111,8.928072562358278,9.009342403628118,G402_43362.23370676_9_19_6_29_30.wav
112,9.009342403628118,9.206712018140589,G402_43362.23370676_9_19_6_29_30.wav
113,9.206712018140589,9.357641723356009,G402_43362.23370676_9_19_6_29_30.wav
114,9.357641723356009,9.450521541950113,G402_43362.23370676_9_19_6_29_30.wav
115,9.450521541950113,9.531791383219955,G402_43362.23370676_9_19_6_29_30.wav
116,9.531791383219955,9.636281179138322,G402_43362.23370676_9_19_6_29_30.wav
117,9.636281179138322,9.740770975056689,G402_43362.23370676_9_19_6_29_30.wav
118,9.740770975056689,9.845260770975056,G402_43362.23370676_9_19_6_29_30.wav
119,9.845260770975056,9.926530612244898,G402_43362.23370676_9_19_6_29_30.wav
120,9.926530612244898,10.135510204081633,G402_43362.23370676_9_19_6_29_30.wav
121,10.135510204081633,10.24,G402_43362.23370676_9_19_6_29_30.wav
122,10.24,10.356099773242631,G402_43362.23370676_9_19_6_29_30.wav
123,10.843718820861678,10.901768707482994,G402_43362.23370676_9_19_6_29_30.wav
124,11.377777777777778,11.493877551020407,G402_43362.23370676_9_19_6_29_30.wav
125,11.493877551020407,11.57514739229025,G402_43362.23370676_9_19_6_29_30.wav
126,11.57514739229025,11.656417233560092,G402_43362.23370676_9_19_6_29_30.wav
127,11.656417233560092,11.865396825396825,G402_43362.23370676_9_19_6_29_30.wav
128,11.865396825396825,11.969886621315192,G402_43362.23370676_9_19_6_29_30.wav
129,11.969886621315192,12.004716553287983,G402_43362.23370676_9_19_6_29_30.wav
130,12.004716553287983,12.30657596371882,G402_43362.23370676_9_19_6_29_30.wav
131,12.30657596371882,12.585215419501134,G402_43362.23370676_9_19_6_29_30.wav
132,12.585215419501134,12.64326530612245,G402_43362.23370676_9_19_6_29_30.wav
133,12.64326530612245,12.770975056689343,G402_43362.23370676_9_19_6_29_30.wav
134,12.770975056689343,12.852244897959183,G402_43362.23370676_9_19_6_29_30.wav
135,12.852244897959183,12.933514739229025,G402_43362.23370676_9_19_6_29_30.wav
136,12.933514739229025,13.142494331065759,G402_43362.23370676_9_19_6_29_30.wav
137,13.142494331065759,13.25859410430839,G402_43362.23370676_9_19_6_29_30.wav
138,13.25859410430839,13.40952380952381,G402_43362.23370676_9_19_6_29_30.wav
139,13.87392290249433,13.978412698412699,G402_43362.23370676_9_19_6_29_30.wav
140,13.978412698412699,14.071292517006803,G402_43362.23370676_9_19_6_29_30.wav
141,14.071292517006803,14.152562358276644,G402_43362.23370676_9_19_6_29_30.wav
142,14.152562358276644,14.361541950113379,G402_43362.23370676_9_19_6_29_30.wav
143,14.361541950113379,14.431201814058957,G402_43362.23370676_9_19_6_29_30.wav
144,1.4280272108843537,1.5441269841269842,G402_43362.23390659_9_19_6_29_50.wav
145,1.5441269841269842,1.6602267573696146,G402_43362.23390659_9_19_6_29_50.wav
146,1.6602267573696146,1.7763265306122449,G402_43362.23390659_9_19_6_29_50.wav
147,1.7763265306122449,1.8575963718820863,G402_43362.23390659_9_19_6_29_50.wav
148,1.8575963718820863,1.9388662131519274,G402_43362.23390659_9_19_6_29_50.wav
149,1.9388662131519274,2.147845804988662,G402_43362.23390659_9_19_6_29_50.wav
150,2.147845804988662,2.2639455782312927,G402_43362.23390659_9_19_6_29_50.wav
151,2.2639455782312927,2.2987755102040817,G402_43362.23390659_9_19_6_29_50.wav
152,2.2987755102040817,2.449705215419501,G402_43362.23390659_9_19_6_29_50.wav
153,2.449705215419501,2.507755102040816,G402_43362.23390659_9_19_6_29_50.wav
154,2.507755102040816,2.5658049886621317,G402_43362.23390659_9_19_6_29_50.wav
155,2.5658049886621317,2.75156462585034,G402_43362.23390659_9_19_6_29_50.wav
156,2.75156462585034,2.8444444444444446,G402_43362.23390659_9_19_6_29_50.wav
157,2.8444444444444446,3.0418140589569163,G402_43362.23390659_9_19_6_29_50.wav
158,3.0418140589569163,3.1695238095238096,G402_43362.23390659_9_19_6_29_50.wav
159,3.1695238095238096,3.2624036281179136,G402_43362.23390659_9_19_6_29_50.wav
160,3.5874829931972787,3.81968253968254,G402_43362.23390659_9_19_6_29_50.wav
161,3.81968253968254,3.912562358276644,G402_43362.23390659_9_19_6_29_50.wav
162,3.912562358276644,3.982222222222222,G402_43362.23390659_9_19_6_29_50.wav
163,3.982222222222222,4.191201814058957,G402_43362.23390659_9_19_6_29_50.wav
164,4.191201814058957,4.330521541950113,G402_43362.23390659_9_19_6_29_50.wav
165,4.330521541950113,4.504671201814059,G402_43362.23390659_9_19_6_29_50.wav
166,4.504671201814059,4.632380952380952,G402_43362.23390659_9_19_6_29_50.wav
167,4.632380952380952,4.6788208616780045,G402_43362.23390659_9_19_6_29_50.wav
168,6.0836281179138325,6.141678004535147,G402_43362.23390659_9_19_6_29_50.wav
169,0.10448979591836735,0.23219954648526078,G402_43362.23400788_9_19_6_30_0.wav
170,0.23219954648526078,0.37151927437641724,G402_43362.23400788_9_19_6_30_0.wav
171,0.37151927437641724,0.4527891156462585,G402_43362.23400788_9_19_6_30_0.wav
172,0.4527891156462585,0.5340589569160997,G402_43362.23400788_9_19_6_30_0.wav
173,0.5340589569160997,0.7314285714285714,G402_43362.23400788_9_19_6_30_0.wav
174,0.7314285714285714,0.8475283446712019,G402_43362.23400788_9_19_6_30_0.wav
175,0.8475283446712019,0.8823582766439909,G402_43362.23400788_9_19_6_30_0.wav
176,0.8823582766439909,1.0448979591836736,G402_43362.23400788_9_19_6_30_0.wav
177,1.0448979591836736,1.1609977324263039,G402_43362.23400788_9_19_6_30_0.wav
178,1.1609977324263039,1.3467573696145125,G402_43362.23400788_9_19_6_30_0.wav
179,1.3467573696145125,1.4280272108843537,G402_43362.23400788_9_19_6_30_0.wav
180,1.4280272108843537,1.6370068027210884,G402_43362.23400788_9_19_6_30_0.wav
181,1.6370068027210884,1.7763265306122449,G402_43362.23400788_9_19_6_30_0.wav
182,1.7763265306122449,1.8808163265306121,G402_43362.23400788_9_19_6_30_0.wav
183,1.8808163265306121,2.020136054421769,G402_43362.23400788_9_19_6_30_0.wav
184,2.020136054421769,2.2639455782312927,G402_43362.23400788_9_19_6_30_0.wav
185,2.2639455782312927,2.3568253968253967,G402_43362.23400788_9_19_6_30_0.wav
186,2.3568253968253967,2.426485260770975,G402_43362.23400788_9_19_6_30_0.wav
187,2.426485260770975,2.6354648526077096,G402_43362.23400788_9_19_6_30_0.wav
188,2.6354648526077096,2.75156462585034,G402_43362.23400788_9_19_6_30_0.wav
189,2.75156462585034,2.786394557823129,G402_43362.23400788_9_19_6_30_0.wav
190,2.786394557823129,2.948934240362812,G402_43362.23400788_9_19_6_30_0.wav
191,2.948934240362812,3.006984126984127,G402_43362.23400788_9_19_6_30_0.wav
192,3.006984126984127,3.0650340136054424,G402_43362.23400788_9_19_6_30_0.wav
193,3.0650340136054424,3.1695238095238096,G402_43362.23400788_9_19_6_30_0.wav
194,3.1695238095238096,3.1927437641723357,G402_43362.23400788_9_19_6_30_0.wav
195,3.7384126984126986,3.842902494331066,G402_43362.23400788_9_19_6_30_0.wav
196,3.842902494331066,3.924172335600907,G402_43362.23400788_9_19_6_30_0.wav
197,3.924172335600907,4.005442176870749,G402_43362.23400788_9_19_6_30_0.wav
198,4.005442176870749,4.214421768707483,G402_43362.23400788_9_19_6_30_0.wav
199,4.214421768707483,4.31891156462585,G402_43362.23400788_9_19_6_30_0.wav
200,4.31891156462585,4.35374149659864,G402_43362.23400788_9_19_6_30_0.wav
201,4.35374149659864,4.446621315192743,G402_43362.23400788_9_19_6_30_0.wav
202,4.446621315192743,4.527891156462585,G402_43362.23400788_9_19_6_30_0.wav
203,4.527891156462585,4.574331065759637,G402_43362.23400788_9_19_6_30_0.wav
204,4.574331065759637,4.655600907029479,G402_43362.23400788_9_19_6_30_0.wav
205,4.655600907029479,4.713650793650793,G402_43362.23400788_9_19_6_30_0.wav
206,5.073560090702948,5.131609977324263,G402_43362.23400788_9_19_6_30_0.wav
207,6.002358276643991,6.060408163265306,G402_43362.23400788_9_19_6_30_0.wav
208,7.209795918367347,7.337505668934241,G402_43362.23400788_9_19_6_30_0.wav
209,7.337505668934241,7.441995464852607,G402_43362.23400788_9_19_6_30_0.wav
210,7.441995464852607,7.534875283446712,G402_43362.23400788_9_19_6_30_0.wav
211,7.534875283446712,7.616145124716553,G402_43362.23400788_9_19_6_30_0.wav
212,7.616145124716553,7.813514739229025,G402_43362.23400788_9_19_6_30_0.wav
213,7.813514739229025,7.952834467120182,G402_43362.23400788_9_19_6_30_0.wav
214,7.952834467120182,8.126984126984127,G402_43362.23400788_9_19_6_30_0.wav
215,8.126984126984127,8.243083900226758,G402_43362.23400788_9_19_6_30_0.wav
216,8.243083900226758,8.440453514739229,G402_43362.23400788_9_19_6_30_0.wav
217,8.440453514739229,8.533333333333333,G402_43362.23400788_9_19_6_30_0.wav
218,8.533333333333333,8.730702947845804,G402_43362.23400788_9_19_6_30_0.wav
219,8.730702947845804,8.846802721088435,G402_43362.23400788_9_19_6_30_0.wav
220,8.846802721088435,8.962902494331066,G402_43362.23400788_9_19_6_30_0.wav
221,9.508571428571429,9.613061224489796,G402_43362.23400788_9_19_6_30_0.wav
222,9.613061224489796,9.694331065759638,G402_43362.23400788_9_19_6_30_0.wav
223,9.694331065759638,9.775600907029478,G402_43362.23400788_9_19_6_30_0.wav
224,9.775600907029478,9.880090702947847,G402_43362.23400788_9_19_6_30_0.wav
225,0.11609977324263039,0.2438095238095238,G402_43362.23429249_9_19_6_30_29.wav
226,0.2438095238095238,0.37151927437641724,G402_43362.23429249_9_19_6_30_29.wav
227,0.37151927437641724,0.5108390022675737,G402_43362.23429249_9_19_6_30_29.wav
228,0.5108390022675737,0.603718820861678,G402_43362.23429249_9_19_6_30_29.wav
229,0.603718820861678,0.6849886621315193,G402_43362.23429249_9_19_6_30_29.wav
230,0.6849886621315193,0.8823582766439909,G402_43362.23429249_9_19_6_30_29.wav
231,0.8823582766439909,0.9984580498866213,G402_43362.23429249_9_19_6_30_29.wav
232,0.9984580498866213,1.0216780045351475,G402_43362.23429249_9_19_6_30_29.wav
233,1.0216780045351475,1.195827664399093,G402_43362.23429249_9_19_6_30_29.wav
234,1.195827664399093,1.2654875283446712,G402_43362.23429249_9_19_6_30_29.wav
235,1.2654875283446712,1.3235374149659864,G402_43362.23429249_9_19_6_30_29.wav
236,1.3235374149659864,1.509297052154195,G402_43362.23429249_9_19_6_30_29.wav
237,1.509297052154195,1.6021768707482993,G402_43362.23429249_9_19_6_30_29.wav
238,1.6021768707482993,1.811156462585034,G402_43362.23429249_9_19_6_30_29.wav
239,1.811156462585034,1.9156462585034013,G402_43362.23429249_9_19_6_30_29.wav
240,1.9156462585034013,1.9620861678004535,G402_43362.23429249_9_19_6_30_29.wav
241,1.9620861678004535,2.078185941043084,G402_43362.23429249_9_19_6_30_29.wav
242,2.5658049886621317,2.670294784580499,G402_43362.23429249_9_19_6_30_29.wav
243,2.670294784580499,2.7631746031746034,G402_43362.23429249_9_19_6_30_29.wav
244,2.7631746031746034,2.8328344671201813,G402_43362.23429249_9_19_6_30_29.wav
245,2.8328344671201813,3.0418140589569163,G402_43362.23429249_9_19_6_30_29.wav
246,3.0418140589569163,3.1579138321995464,G402_43362.23429249_9_19_6_30_29.wav
247,3.1579138321995464,3.1927437641723357,G402_43362.23429249_9_19_6_30_29.wav
248,3.1927437641723357,3.3668934240362813,G402_43362.23429249_9_19_6_30_29.wav
249,3.3668934240362813,3.4249433106575964,G402_43362.23429249_9_19_6_30_29.wav
250,3.4249433106575964,3.4946031746031747,G402_43362.23429249_9_19_6_30_29.wav
251,3.4946031746031747,3.6919727891156464,G402_43362.23429249_9_19_6_30_29.wav
252,3.6919727891156464,3.7732426303854876,G402_43362.23429249_9_19_6_30_29.wav
253,3.7732426303854876,3.982222222222222,G402_43362.23429249_9_19_6_30_29.wav
254,3.982222222222222,4.121541950113379,G402_43362.23429249_9_19_6_30_29.wav
255,4.121541950113379,4.156371882086168,G402_43362.23429249_9_19_6_30_29.wav
256,4.481451247165533,4.73687074829932,G402_43362.23429249_9_19_6_30_29.wav
257,4.73687074829932,4.829750566893424,G402_43362.23429249_9_19_6_30_29.wav
258,4.829750566893424,4.911020408163266,G402_43362.23429249_9_19_6_30_29.wav
259,4.911020408163266,5.12,G402_43362.23429249_9_19_6_30_29.wav
260,5.12,5.259319727891157,G402_43362.23429249_9_19_6_30_29.wav
261,5.259319727891157,5.433469387755102,G402_43362.23429249_9_19_6_30_29.wav
262,5.433469387755102,5.491519274376417,G402_43362.23429249_9_19_6_30_29.wav
263,5.491519274376417,5.561179138321996,G402_43362.23429249_9_19_6_30_29.wav
264,5.561179138321996,5.6540589569161,G402_43362.23429249_9_19_6_30_29.wav
265,5.6540589569161,5.746938775510204,G402_43362.23429249_9_19_6_30_29.wav
266,5.746938775510204,5.839818594104308,G402_43362.23429249_9_19_6_30_29.wav
267,5.839818594104308,6.03718820861678,G402_43362.23429249_9_19_6_30_29.wav
268,6.03718820861678,6.15328798185941,G402_43362.23429249_9_19_6_30_29.wav
269,6.15328798185941,6.292607709750567,G402_43362.23429249_9_19_6_30_29.wav
270,6.292607709750567,6.582857142857143,G402_43362.23429249_9_19_6_30_29.wav
271,6.582857142857143,6.768616780045352,G402_43362.23429249_9_19_6_30_29.wav
272,6.768616780045352,6.861496598639456,G402_43362.23429249_9_19_6_30_29.wav
273,6.861496598639456,6.942766439909297,G402_43362.23429249_9_19_6_30_29.wav
274,6.942766439909297,7.1401360544217685,G402_43362.23429249_9_19_6_30_29.wav
275,7.1401360544217685,7.291065759637188,G402_43362.23429249_9_19_6_30_29.wav
276,7.291065759637188,7.465215419501134,G402_43362.23429249_9_19_6_30_29.wav
277,7.465215419501134,7.581315192743764,G402_43362.23429249_9_19_6_30_29.wav
278,7.581315192743764,7.790294784580499,G402_43362.23429249_9_19_6_30_29.wav
279,7.790294784580499,7.87156462585034,G402_43362.23429249_9_19_6_30_29.wav
280,7.87156462585034,8.080544217687075,G402_43362.23429249_9_19_6_30_29.wav
281,8.080544217687075,8.196643990929704,G402_43362.23429249_9_19_6_30_29.wav
282,8.196643990929704,8.324353741496598,G402_43362.23429249_9_19_6_30_29.wav
283,8.324353741496598,8.347573696145124,G402_43362.23429249_9_19_6_30_29.wav
284,8.870022675736962,8.928072562358278,G402_43362.23429249_9_19_6_30_29.wav
285,9.729160997732427,9.996190476190476,G402_43362.23429249_9_19_6_30_29.wav
286,9.996190476190476,10.077460317460318,G402_43362.23429249_9_19_6_30_29.wav
287,10.077460317460318,10.170340136054422,G402_43362.23429249_9_19_6_30_29.wav
288,10.170340136054422,10.367709750566894,G402_43362.23429249_9_19_6_30_29.wav
289,10.367709750566894,10.50702947845805,G402_43362.23429249_9_19_6_30_29.wav
290,10.50702947845805,10.669569160997732,G402_43362.23429249_9_19_6_30_29.wav
291,10.669569160997732,10.716009070294785,G402_43362.23429249_9_19_6_30_29.wav
292,10.716009070294785,10.797278911564625,G402_43362.23429249_9_19_6_30_29.wav
293,10.797278911564625,10.89015873015873,G402_43362.23429249_9_19_6_30_29.wav
294,10.89015873015873,10.983038548752834,G402_43362.23429249_9_19_6_30_29.wav
295,10.983038548752834,11.075918367346938,G402_43362.23429249_9_19_6_30_29.wav
296,11.075918367346938,11.284897959183674,G402_43362.23429249_9_19_6_30_29.wav
297,11.284897959183674,11.38938775510204,G402_43362.23429249_9_19_6_30_29.wav
298,11.38938775510204,11.493877551020407,G402_43362.23429249_9_19_6_30_29.wav
299,11.784126984126985,11.830566893424036,G402_43362.23429249_9_19_6_30_29.wav
300,12.376235827664399,12.49233560090703,G402_43362.23429249_9_19_6_30_29.wav
301,12.49233560090703,12.585215419501134,G402_43362.23429249_9_19_6_30_29.wav
302,12.585215419501134,12.666485260770974,G402_43362.23429249_9_19_6_30_29.wav
303,12.666485260770974,12.863854875283447,G402_43362.23429249_9_19_6_30_29.wav
304,12.863854875283447,12.99156462585034,G402_43362.23429249_9_19_6_30_29.wav
305,12.99156462585034,13.177324263038548,G402_43362.23429249_9_19_6_30_29.wav
306,13.177324263038548,13.305034013605443,G402_43362.23429249_9_19_6_30_29.wav
307,13.305034013605443,13.363083900226757,G402_43362.23429249_9_19_6_30_29.wav
308,14.117732426303855,14.164172335600908,G402_43362.23429249_9_19_6_30_29.wav
309,14.628571428571428,14.721451247165533,G402_43362.23429249_9_19_6_30_29.wav
310,15.081360544217688,15.197460317460317,G402_43362.23429249_9_19_6_30_29.wav
311,15.197460317460317,15.290340136054422,G402_43362.23429249_9_19_6_30_29.wav
312,15.290340136054422,15.371609977324264,G402_43362.23429249_9_19_6_30_29.wav
313,15.371609977324264,15.580589569160997,G402_43362.23429249_9_19_6_30_29.wav
314,15.580589569160997,15.719909297052155,G402_43362.23429249_9_19_6_30_29.wav
315,15.719909297052155,15.8940589569161,G402_43362.23429249_9_19_6_30_29.wav
316,15.8940589569161,16.021768707482995,G402_43362.23429249_9_19_6_30_29.wav
317,16.021768707482995,16.207528344671204,G402_43362.23429249_9_19_6_30_29.wav
318,16.207528344671204,16.300408163265306,G402_43362.23429249_9_19_6_30_29.wav
319,16.300408163265306,16.497777777777777,G402_43362.23429249_9_19_6_30_29.wav
320,16.497777777777777,16.61387755102041,G402_43362.23429249_9_19_6_30_29.wav
321,16.61387755102041,16.66031746031746,G402_43362.23429249_9_19_6_30_29.wav
322,16.66031746031746,16.81124716553288,G402_43362.23429249_9_19_6_30_29.wav
323,16.81124716553288,16.84607709750567,G402_43362.23429249_9_19_6_30_29.wav
324,0.10448979591836735,0.2438095238095238,G402_43362.23449387_9_19_6_30_49.wav
325,0.2438095238095238,0.33668934240362813,G402_43362.23449387_9_19_6_30_49.wav
326,0.33668934240362813,0.40634920634920635,G402_43362.23449387_9_19_6_30_49.wav
327,0.40634920634920635,0.615328798185941,G402_43362.23449387_9_19_6_30_49.wav
328,0.615328798185941,0.7314285714285714,G402_43362.23449387_9_19_6_30_49.wav
329,0.7314285714285714,0.9171882086167801,G402_43362.23449387_9_19_6_30_49.wav
330,0.9171882086167801,0.9868480725623583,G402_43362.23449387_9_19_6_30_49.wav
331,0.9868480725623583,1.0448979591836736,G402_43362.23449387_9_19_6_30_49.wav
332,1.0448979591836736,1.230657596371882,G402_43362.23449387_9_19_6_30_49.wav
333,1.230657596371882,1.3119274376417234,G402_43362.23449387_9_19_6_30_49.wav
334,1.3119274376417234,1.5209070294784581,G402_43362.23449387_9_19_6_30_49.wav
