,Syll_info,Syll_info,Syll_info,Syll_info,Goodness,Goodness,Goodness,Goodness,Goodness,Goodness,Goodness,Amplitude,Amplitude,Amplitude,Amplitude,Amplitude,Amplitude,Amplitude
46,G402_43362.23357366_9_19_6_29_17.wav,5.433038549,5.526462585,c,0.15257700381233608,0.061803282730039044,0.08407572649235805,0.11051998299059625,0.13632330593661354,0.1668524479617691,0.3405302916912435,74.4731063856527,8.585260232209622,51.46118750238519,69.6965562899413,77.20392776090071,81.30024941325037,85.03409443653231
47,G402_43362.23357366_9_19_6_29_17.wav,5.540657596,5.699342404,d,0.33876866815608286,0.2354236400537226,0.05185711642038184,0.11667854766241179,0.2759651782391561,0.5168657985953964,0.873172831213263,76.70167239868012,8.487058598515736,53.58532196125029,72.65357432728207,73.93243894388164,83.93725575431938,91.77877042726972
48,G402_43362.23357366_9_19_6_29_17.wav,5.767256236,5.856553288,e,0.25939372781108344,0.18897944091382146,0.06705418783191995,0.09611745807753594,0.12485063043283379,0.4483744910117441,0.6103107914218586,74.2279502008203,8.697580197444774,51.62209076953296,68.87704330204139,77.96472111174027,80.43164858174273,82.74282923643155
49,G402_43362.23357366_9_19_6_29_17.wav,5.870793651,6.005442177,f,0.22201157535134702,0.12091179809748691,0.07848250807889912,0.11978053890980501,0.16337472269071798,0.33661459034286645,0.4913994600975181,72.88158095336212,6.255443432950931,55.204511820736066,70.034593813026,71.98474382623776,77.56382562660067,82.78005387457952
50,G402_43362.23357366_9_19_6_29_17.wav,6.068979592,6.130770975,a,0.16085374551698503,0.09943046829717478,0.06096371787617261,0.0872922957332663,0.10764351004679514,0.22874994193849849,0.3734993648710485,66.45177290264238,7.197282679716341,51.770930348319155,60.571161203214146,66.40417426770111,72.91400157374648,77.53708165636317
51,G402_43362.23357366_9_19_6_29_17.wav,6.142902494,6.325306122,b,0.1275834943642302,0.040049979881699616,0.06522160818804162,0.10306408065988147,0.11586692586313944,0.1418796935949309,0.2871870240179064,71.17107197527031,7.256339582977757,50.12173678059307,68.02237491972068,72.07459248071984,75.82179331705395,82.96634533332184
52,G402_43362.23357366_9_19_6_29_17.wav,6.356780045,6.443265306,c,0.1480199739407119,0.07726403658556896,0.06699220551764618,0.10013355581613138,0.11497578716945744,0.161212855585516,0.39841682176841026,75.53139216012949,6.511741700348352,57.563788148556455,72.49725648546688,79.02366929396047,79.92885111498157,81.2569830796257
53,G402_43362.23357366_9_19_6_29_17.wav,6.462834467,6.624444444,d,0.29215069535906363,0.20793010198295805,0.053767143682565244,0.10469851610156325,0.23882379480290977,0.4164630763866082,0.7508569037850126,77.12164151928026,9.640414050424388,51.38353159628589,71.93153774567125,76.10368148391795,83.39886179316105,92.81697884236544
54,G402_43362.23357366_9_19_6_29_17.wav,7.057142857,7.114195011,i,0.1174085013104207,0.034811494385068885,0.06293715247842654,0.08984493556757892,0.1101770203910032,0.134808862635525,0.21944745507179136,63.00935319754624,4.756895917298924,53.17450933836771,59.252776730728854,62.57506296477182,66.77448192340917,70.92411324072624
55,G402_43362.23357366_9_19_6_29_17.wav,7.175351474,7.229160998,i,0.1285806238259707,0.05432763971476346,0.05919893968340247,0.09800035063817357,0.10806972848156021,0.13185137945662437,0.2799345587542015,64.2337049463366,6.621778989858835,50.84890868155384,59.40282802330367,64.4403858552179,68.93784672639771,75.06375813933406
56,G402_43362.23357366_9_19_6_29_17.wav,7.252517007,7.313219955,a,0.16013298222500305,0.0808532188446102,0.07883974287029619,0.0961695563403122,0.12396270223866658,0.2192948256668269,0.33396831435690105,68.00399602872551,8.51797502406001,52.15978288793822,61.987113214159194,66.41772528321201,74.71152969229158,82.3244074894114
57,G402_43362.23357366_9_19_6_29_17.wav,7.331360544,7.506621315,b,0.1282069391413475,0.04590181811236333,0.056263965165696546,0.09833155928612633,0.11956521177179094,0.1413269077546352,0.3097462976303482,69.83821704729492,6.688428399644669,51.560260548673,64.9126927866815,70.11546994546958,74.32465175496878,81.8431606154794
58,G402_43362.23357366_9_19_6_29_17.wav,7.545895692,7.632494331,c,0.13427171029247112,0.04322341601162043,0.06930947455068845,0.10368711624899157,0.12410339063294043,0.15393293844170547,0.2779187781002605,74.31957392097753,7.526483143017246,53.92632458213872,70.72423115839578,77.8526816423186,79.37662430153198,81.99620599486217
59,G402_43362.23357366_9_19_6_29_17.wav,7.650340136,7.806145125,d,0.3236309313230464,0.24064442210250528,0.0791677031313251,0.10743767250753698,0.27215156304738686,0.43206422590831384,0.8453963600229848,75.03959537576142,8.213342787002524,53.93886381348158,70.46172141471627,71.4566073707546,83.6201215039405,88.27432122170228
60,G402_43362.23357366_9_19_6_29_17.wav,7.868072562,7.950975057,e,0.3513892340768148,0.23763321274156393,0.07178834884501863,0.10772342505610469,0.36016778703859215,0.5924403150447276,0.7112443409041435,75.3006409668836,8.641672280491875,54.16734324131507,71.52604383925384,78.72750123139755,81.64390153749133,84.18381391188538
61,G402_43362.23357366_9_19_6_29_17.wav,7.977301587,8.113764172,f,0.2148867112881084,0.13125540892957846,0.06923146453641747,0.11333702494049389,0.14598248845185277,0.3350242634583669,0.463255523288955,74.05243348647113,6.836919917045191,52.73972243023788,72.12556057022897,74.85645591333152,78.75724937931437,83.19689150186979
62,G402_43362.23370676_9_19_6_29_30.wav,4.54e-05,0.041768707,i,0.13127186008365002,0.04954907160383312,0.07071974518036228,0.08953696796078502,0.11570978632031667,0.17663434779846454,0.22395829320122937,63.52263167982896,4.539247947453931,54.11279973729535,60.79975044153999,63.62349277377615,67.14095913960934,70.15116186036569
63,G402_43362.23370676_9_19_6_29_30.wav,0.103945578,0.161156463,i,0.14257254417104281,0.06810977939857449,0.06161996716596682,0.09382285891292752,0.11933569776674427,0.18095479070138848,0.3123460119526553,62.241792170940435,4.136748867984035,52.91360027679585,60.60761046415018,62.20538292970936,66.13404017804612,68.02957617953349
64,G402_43362.23370676_9_19_6_29_30.wav,0.229614512,0.288344671,i,0.15518249267514284,0.07769616866427832,0.06083855553146904,0.10453360768547353,0.12153924019209666,0.19530732905454554,0.3304162202794055,62.82100975087313,4.3480096177024405,53.27569802258974,60.26704493325772,62.19648538753446,66.51627670468183,69.8746690851759
65,G402_43362.23370676_9_19_6_29_30.wav,0.338548753,0.393356009,i,0.11376567060049098,0.03840312748559187,0.06951423320446273,0.087091295704026,0.10037814625960453,0.13015620632323976,0.2263988467009373,62.110859635054844,4.423662890760843,51.36612554778618,58.617078927093814,63.13285791797992,65.92431422263185,68.3771105083771
66,G402_43362.23370676_9_19_6_29_30.wav,0.418888889,0.483605442,a,0.14615730318862996,0.05654303815939008,0.07601372022742939,0.1076544148200665,0.1260129985279309,0.16414892925291202,0.2912472556080242,64.85982025033533,5.986880500381411,52.3589772618121,60.91695076931749,64.57531530794768,68.71796633131251,74.63382914003542
67,G402_43362.23370676_9_19_6_29_30.wav,0.498072562,0.665873016,b,0.14411152838981434,0.07175219109096198,0.06728906876173461,0.10522748328551239,0.12215469329628459,0.14304246347024568,0.3960606033362666,69.36765552555731,5.403117167691042,53.33869645692225,66.45795313895584,68.77300896544733,73.97910003949742,78.92388998742449
68,G402_43362.23370676_9_19_6_29_30.wav,0.70521542,0.794331066,c,0.14583607335066393,0.06937856816295314,0.07451364984189848,0.09794515024263808,0.12536206977045045,0.16456533164110712,0.39292505735658456,74.10527462801106,8.278932286224393,52.52802253515678,71.44626094292501,76.68277331994038,80.24225116541419,82.84955003695907
69,G402_43362.23370676_9_19_6_29_30.wav,0.806689342,0.966122449,d,0.3076048019264579,0.20991299425574492,0.07946518519152743,0.12405426151342941,0.24210152842542307,0.4275679707091406,0.815035212724736,75.84219886905129,8.497617664714925,52.65830796002149,72.68782397152759,74.26767587098826,80.3949553992813,90.55432177261503
70,G402_43362.23370676_9_19_6_29_30.wav,1.205600907,1.259251701,g,0.11665543137446692,0.02767758481115671,0.06340424989067943,0.0955161281085809,0.11499610342694112,0.13602320817070682,0.18857845365835935,68.82194525958556,7.607769770609237,53.569993104969186,62.460488722341026,70.0104048730266,76.13423329372917,77.8835103601586
71,G402_43362.23370676_9_19_6_29_30.wav,1.407823129,1.461020408,i,0.1409525736877177,0.07208357269696294,0.07916269808153535,0.0929080694172549,0.11161023918560802,0.15859604847164538,0.3722764646103283,61.91869155130378,5.04714822854894,52.15925708948443,57.87087676930507,63.61802924113976,66.18055384528739,68.26206197078288
72,G402_43362.23370676_9_19_6_29_30.wav,1.485192744,1.544104308,a,0.13929234126849604,0.05218234405107433,0.07724498563366061,0.10192020797142962,0.11939376677898474,0.16392419090018062,0.26889091229893436,66.11996748149303,7.271363589358178,52.79228775075002,60.36608166418449,65.67194384611673,72.69080455638432,77.56104312501935
73,G402_43362.23370676_9_19_6_29_30.wav,1.558435374,1.741950113,b,0.1347759095743861,0.035372873029384175,0.06723926157502416,0.10822755265920445,0.1273250956778434,0.1539078030586687,0.2349211685416788,69.66242818831668,6.936375889006837,51.705997761914105,64.31850732430685,70.30346165209949,75.38205680404239,82.08320383902245
74,G402_43362.23370676_9_19_6_29_30.wav,1.774217687,1.863356009,c,0.1381895093317778,0.04278443022467025,0.057137878229387935,0.1028420477185712,0.12865284001885016,0.1696386436808533,0.24863793216902086,74.41589098160841,9.091207444968246,51.863287057013565,70.14345614034879,77.75446129613157,80.89184393939425,84.17785972303639
75,G402_43362.23370676_9_19_6_29_30.wav,1.879365079,2.032176871,d,0.2809747985404809,0.1945090982115508,0.05216045896047696,0.11549440034435648,0.20838323464262792,0.3943928240666338,0.6984313848339332,75.76472596494187,6.371911329703706,54.63179737770557,73.26160039412457,74.62230193576247,79.64247079023563,87.50389917084878
76,G402_43362.23370676_9_19_6_29_30.wav,2.088662132,2.177505669,e,0.33286976326889856,0.21858870802300812,0.0719380826136777,0.10608661924435467,0.31389202471832395,0.5418992903371985,0.6756479306359566,75.23075388382378,8.915421182932466,52.73871067009562,70.68222974798852,79.5806887512317,82.4161533169886,83.0821773963996
77,G402_43362.23370676_9_19_6_29_30.wav,2.201972789,2.338752834,d,0.22263772879720378,0.1412876306134049,0.05477367800310222,0.11879837184828208,0.15025544311773692,0.323685552770711,0.5493827326236761,73.91853416695389,6.61434464176383,55.14318717846993,73.30598215695693,75.26870086054544,77.3800372334874,83.00672668821554
78,G402_43362.23370676_9_19_6_29_30.wav,2.396598639,2.457029478,a,0.17295346232231545,0.09227950216811366,0.07359541524565734,0.11018396742534663,0.12634433226595979,0.23655973521134094,0.3821185989931306,65.62868822190964,7.222645844647525,51.92845202751046,60.14304834910068,65.84399562684487,72.10602676599062,75.8815317045026
79,G402_43362.23370676_9_19_6_29_30.wav,2.469002268,2.65106576,b,0.12962613569718062,0.04465748914444556,0.06359197737440261,0.10193693973931844,0.11762941147652277,0.14536201327952597,0.3074512962067465,69.85546107653181,6.612919341081056,52.57185390844673,65.6542217926452,70.39577441548924,75.58844341970473,80.48851828301511
80,G402_43362.23370676_9_19_6_29_30.wav,2.682993197,2.775283447,c,0.1506624376005694,0.06503288837476112,0.08028133538520885,0.10283351318859185,0.1294667735531616,0.1818769137048616,0.32752015951882274,74.15372929568865,8.511341777204352,52.62868080139437,70.75786887828548,76.7224690716981,80.78451725197093,83.28384754860954
81,G402_43362.23370676_9_19_6_29_30.wav,2.788820862,2.951655329,d,0.30051660636559085,0.19829784063074238,0.06854503033972234,0.1075793031880089,0.30788327597979387,0.42509810052166586,0.7485227503293942,75.71782882526911,7.757432311626741,51.76543694074936,73.36081465552311,76.06702414463263,79.76724560785722,86.64332270376583
82,G402_43362.23370676_9_19_6_29_30.wav,3.57031746,3.629455782,g,0.12964907215197355,0.06048809292794032,0.06981925788875695,0.09520642064600604,0.11192568939792397,0.12791650761426282,0.332946457882891,68.61583610931275,8.304420254589237,52.10223322232565,62.57241089098206,70.32208042631265,76.06449945697314,79.09721324072964
83,G402_43362.23370676_9_19_6_29_30.wav,3.793718821,3.850816327,i,0.14104675937762154,0.06191554517311401,0.07442297342354526,0.1000796530618665,0.12046791209968716,0.16301412800759849,0.3145000695061303,64.571722485942,5.057245462296331,53.19640825454633,61.926415072060905,64.20121818697804,69.65812698855623,71.80754020831363
84,G402_43362.23370676_9_19_6_29_30.wav,3.900136054,3.954535147,i,0.12580253863180796,0.04629015254509826,0.06953284626057232,0.09415346614940455,0.11152832151363151,0.13289379151599698,0.2412056772252666,62.672397157869426,5.286193921687402,52.48698383801421,58.14299538448444,63.191334186484326,66.34340546168255,71.30240294347307
85,G402_43362.23370676_9_19_6_29_30.wav,3.983469388,4.044875283,a,0.14437850303214922,0.058815249089723076,0.08570232858090082,0.10427090687742915,0.11464314903665576,0.1860845739562842,0.27636633502192975,66.00500971495605,7.163042697711442,51.99862413557279,60.40178379773364,66.51717503360803,71.82728917551157,77.18642957423727
86,G402_43362.23370676_9_19_6_29_30.wav,4.059954649,4.233900227,b,0.12554878160361463,0.03853929522016626,0.07838838084657578,0.10126109666408462,0.11424945850612311,0.13576173926019336,0.2964917828427386,69.82922089789578,6.5560788865161,53.10394700634336,65.19784273031851,70.82663116793785,73.28090092809566,82.31684313505805
