,Goodness,Mean_frequency,Entropy,Amplitude,Amplitude_modulation,Frequency_modulation,Pitch
18,0.14512864181139917,2966.1317349640835,-1.2791034372600905,47.062224497833625,-0.003813341255810563,0.04385848935233184,5727.6957686046035
19,0.12068533122884322,2702.841026328925,-1.3572968471942222,47.162317788356106,-0.001010727891670266,0.2400986772317802,5581.883052931482
20,0.09580100333533807,2593.452316701541,-1.4285365105135543,47.36429005657766,0.0005036814583993468,0.5647777261435172,5665.539011328987
21,0.07642164630678186,2406.0592900580814,-1.510143674311509,48.02649864723132,-0.0014281063492433015,0.06709611019120126,5885.685984015583
22,0.07849022110920766,2432.1855062582736,-1.416681529326926,48.30520771696016,-0.00014416104635004706,0.3173365564394298,5883.045287876608
23,0.09384494621935574,2280.504782622037,-1.6291223265274262,48.88267607654811,0.00824221359769733,0.34494317801359214,5467.182603928465
24,0.12095383139773078,2313.231818546511,-1.6920395538917816,49.185970603168414,0.015104790153031518,0.917363230495976,5426.324626603699
25,0.13058458196764142,2341.334893630486,-1.6832408617221049,49.319976795566134,0.009543429712749607,1.0613581496139894,5444.805840615241
26,0.10301930428175479,2372.9335103172375,-1.6274537738326575,49.20776215747266,-0.005628221963555944,0.034774123463227294,5478.007454276345
27,0.11262060080196382,2356.7800205045123,-1.6745317282834762,49.07880089694745,-0.016460373273085447,0.0032209070089465287,5555.934609221838
28,0.08752000540082178,2416.0396100447842,-1.607123086151386,48.999935401728095,-0.014937792181893306,0.026629103751781888,5716.283438286248
29,0.10485947618205595,2639.9652455680734,-1.4597054653027488,48.58503143956238,-0.0070796894092102144,0.051589868639448276,5604.557589300256
30,0.10225925264301264,2691.171907973723,-1.4009292636947865,48.48039206102094,-0.0018327072043718294,0.13642327953044642,5562.416209729654
31,0.093623211764275,3061.216676634138,-1.1852708421954823,47.53118220219426,0.001641527397393346,0.350813753785115,5505.648501210834
32,0.13081722773209817,3019.7837543395417,-1.1858958229613812,47.51137424858797,0.007962052638424503,0.6260332682962608,5456.698607728837
33,0.13689115104259375,3049.826058101982,-1.1274971477908178,47.242413243310324,0.013769131577446917,0.8564186580809031,5486.092318165353
34,0.11681153913819048,3168.8006930288693,-1.1241187544653286,47.206505438836,0.01028540714698379,0.9288167556506738,5500.124755674214
35,0.09977775156574625,3031.0346923768343,-1.1030659088360828,47.55148149061162,-0.002343800440064789,0.0719996876076737,5397.10450126271
36,0.10467534505451248,3138.247834587626,-1.107890586072406,47.20713386941263,-0.01185886623848957,0.017879045352610194,5411.170115999139
37,0.11886803231414513,3169.717901120092,-1.12374866577135,46.97964805183571,-0.009148445445473842,0.0034552310347657884,5377.305764600183
38,0.10560346751026081,3097.3149839524312,-1.0936201393452105,46.92231734909237,-0.0002238418570802308,0.4433075233181604,5446.763664031684
39,0.09825952204380498,3166.767517496377,-1.0867316003886849,46.707648294449086,0.0035809698770332098,0.41828084492421574,5372.0016537522615
40,0.09884982916353238,3087.428392918732,-1.1167249924312657,46.934980211835466,0.0012835968066569295,0.3058536973598927,5254.011558940773
41,0.13392620762710405,3463.94332035967,-1.0666929414185446,45.84212240308288,0.0010037779732823989,0.33375708421607664,5135.336203056721
42,0.1046748513254668,3448.2530153258804,-1.0496870938197063,45.91813165665094,0.0049541326150643935,0.42403210012226056,5115.149254260006
43,0.11370827489236232,3247.8049487926387,-1.1704262271576589,46.429445555433,0.0065523358537290756,0.5760267453596448,5246.650239264031
44,0.1138592201988142,3068.1688837056636,-1.2770864371402677,46.749318815053826,0.0032154439479488536,0.22513386590187662,5117.661111685704
45,0.1214112697025434,2750.1393330739324,-1.4307228014210729,47.30078713412311,0.0012353067422784414,0.3112326537154229,5092.09174855936
46,0.12450635660179837,2831.1544788891,-1.4392624786590176,47.17072184232921,0.004710064474420792,0.18908355003340455,5367.5916976011495
47,0.13390386500821033,2776.800790365908,-1.5391531390585609,47.692003179652524,0.006899392822958811,0.7844603475563651,5419.728592577636
48,0.12407649015502643,2551.800214605313,-1.7265255195857616,48.59171325753039,0.0010243154146075716,0.5777651458081801,5556.712692686245
49,0.14949537710376987,2620.583997808606,-1.7014176085194652,48.48838452701726,-0.0056227626167928485,0.20373620409541987,5048.862792989218
50,0.12592022322114266,2544.059932944545,-1.7178219904780043,48.65464897475029,-0.0014942268358619643,0.24343386855353577,5106.338158816068
51,0.10582670986123763,2737.763805658274,-1.637013486255249,48.06884967800082,0.009949556678625049,0.2499776915373131,4932.016558134526
52,0.1028683665201365,2721.385085659385,-1.5503380771889592,48.12980090818121,0.012046313457285067,0.8245268038515061,5491.244777418589
53,0.11017805424428186,2405.8982407465614,-1.5542661679585041,48.82992418229341,-0.0006249500699510755,0.2467242257201657,5060.153095387104
54,0.10419879849868122,2464.4567285014414,-1.480023128031732,48.421991203437265,-0.011233944112214822,0.17439807225822987,4949.99482408238
55,0.0940033024282418,2148.4698593677413,-1.6255877887801375,49.224807497032856,-0.005208691885606745,0.11825503548273887,4801.968728029697
56,0.1024465809750825,2292.9844513523967,-1.5256721045814885,48.97132551566905,0.008030834066321775,0.39733110018957885,4878.463493182825
57,0.08243278176001631,2238.942411091398,-1.4950471047262344,49.256353358514055,0.009523723957607791,0.3487604931810538,4768.114948638424
58,0.08775604003788406,2233.980822199421,-1.5055595338862133,49.196495023443774,-9.622111169012756e-05,0.22692558956157985,4627.848350432055
59,0.09021013879159176,2518.531353474793,-1.4099316442813787,48.53933266561216,-0.002921399323201024,0.33565915496596105,4549.2196710651515
60,0.09503216957646371,2272.7836216193637,-1.6377371251424506,49.24001694508916,0.005834232237126862,0.4965028068686354,6232.678228452997
61,0.07793490304765688,2373.0248068894825,-1.5420294615824286,48.77007304530848,0.010402944965287625,0.6953126850342495,6255.833202772521
62,0.09167820056320927,2240.6963295708965,-1.5958956980119705,48.77208951499629,0.0017989249452105894,0.16990477620522232,6143.373887332994
63,0.09951811085131235,2269.0985577217198,-1.5591015546941094,48.49112309214146,-0.006693760133652305,0.23123712164898858,5986.434000437293
64,0.127784527770525,2675.131071239982,-1.5372711422273504,47.093157281746244,-0.0005896331650605152,0.11035291295048766,6130.637631772719
65,0.10579640306553892,2493.2867984130567,-1.6169322861073976,47.35949400937024,0.010812090411244363,0.7381707431455765,6199.547306223334
66,0.09581982118252161,2283.043272606612,-1.6623517865219917,47.954942390012064,0.00829028537993738,0.8593589655236229,6272.10023756783
67,0.0846361963097711,2484.6505869067864,-1.5557714896153332,47.803323616937135,-0.0070326310926401465,0.07395305166224937,6103.47627323928
68,0.084483019350966,2660.6838285925046,-1.5589479672714486,47.46266278806843,-0.015856703888045325,0.21258585692060641,6079.56238717807
69,0.11651122108376417,3512.229204403098,-1.2400380917773788,45.99871328194271,-0.009784662577793143,0.1890079734317994,6049.646975913922
70,0.13721930440487015,3110.7709465797993,-1.2852043244206452,46.78917705324383,-0.0018393641941487097,0.3372041388200764,6098.481694655906
71,0.1244226971599984,2912.5306847413412,-1.225230796860549,47.537062260818175,-0.0038636204211375635,0.1631747120069043,5946.35215742084
72,0.11504368075802007,2889.937432708642,-1.276568639094446,47.55433074342638,-0.006456698835288431,0.21753090666949051,5815.771839349187
73,0.09407325820578358,2851.95328654707,-1.2778992083851737,47.422942396245965,0.004685445997725234,0.3937199606478191,5905.2793452559445
74,0.09698809061136834,2954.3293759993053,-1.2041067579281908,46.97650868842734,0.022697427437373612,0.8058321403735277,5973.687987257701
75,0.09984235722843898,3179.7811037529696,-1.0752639306543568,46.685771717287736,0.0245844704200731,1.0752834601921677,6051.1910264487515
76,0.10759593054410069,2993.1180999450867,-1.153647862361197,47.19833986124283,0.002727172010381261,0.30559919995309043,6124.390933507143
77,0.10835945669587513,3199.7130583022704,-1.0795487232361651,46.87019399565861,-0.02314952733848744,0.0356409824741389,6174.5564815475645
78,0.1288040496708211,3231.9755224302226,-1.0404920491602017,46.548500700931584,-0.03028653555114511,0.005114363161703748,6166.437483138177
79,0.13574514435723428,3020.3252512727445,-1.0687046078904494,46.733647595041745,-0.01930579860415165,0.011029026486911498,6312.342746575993
80,0.15158462383695198,2829.061171751975,-1.2269767095745454,47.20682115148816,-0.006803077210894034,0.2856953549339946,6364.28637897866
81,0.1417456677804805,2725.6094413474057,-1.2209720856844424,47.4236849745513,-0.0015589888509248368,0.024580243745821555,6319.948696258045
82,0.10289721804400256,2418.7003657572177,-1.3819622992913132,47.82212321664261,0.0015512894388898912,0.2481449094701192,6209.425345735265
83,0.08448652080931368,2617.077748650676,-1.2894833082377897,47.05350743477446,0.006046159521415833,0.28501758641765856,6144.01485016858
84,0.0726285579933469,2312.840026188527,-1.3878848369623782,47.61748815447761,0.006327994717947393,0.5978844353361934,6142.316622337485
85,0.1122061470038571,2265.2747410754846,-1.4473781915202046,47.68746325112373,0.0013738725951578845,0.23632244835695249,5978.509457475148
86,0.1238162691860002,2393.605126387021,-1.3735703612789507,47.050387782747364,0.0014001355972147128,0.41034900095680094,5925.999035640986
87,0.12161724575119442,2421.4022361709526,-1.3564923400185283,46.92930636570344,0.011629124284527774,0.3778223441521323,5931.9176533836035
88,0.11623315838261208,2605.481385847232,-1.3091621403114448,46.397147372164895,0.019483591862026986,0.8466001840001971,6087.247327369432
89,0.10725997249451574,2615.179330886516,-1.2339526529080107,46.32132349660682,0.009745953965059145,0.9412008240457802,6046.645502126084
90,0.09611034775514002,2424.425249288706,-1.359881507535837,46.54034779719892,-0.012228433093032858,0.035467463694156535,5873.323909578506
91,0.08850829231254854,2438.0292991132987,-1.3843233629357066,46.84809485660164,-0.024554568372126603,0.009456696541996148,5913.332460656625
92,0.09083918386134371,2187.0290027955302,-1.5830175079890445,47.603785715903335,-0.017387966086646604,0.016927591688118415,5950.142544987129
93,0.09001043054580463,2222.0658870757693,-1.5565606871197861,47.44688045675935,-0.0032519731766471596,0.17969719382836885,5777.907000690613
94,0.10538522931575414,1941.4641320850171,-1.6494160598326193,48.55830465660987,0.0045736395661225395,0.24739982542308003,5596.395276007554
95,0.10637941080695912,2103.9658033828546,-1.6425213616247802,48.29464075045058,0.009828608966903714,0.543090326964125,5483.463477373382
96,0.12979453493434745,2183.556762483117,-1.7481464485649632,48.18798640177302,0.021101829788583208,0.7337953403980111,5871.418590642643
97,0.13117149705478515,2308.357872888091,-1.743099413413594,47.93552620326999,0.030402554003407186,1.024722814578557,5833.753177827987
98,0.09977774455916029,2277.2045114128987,-1.722672045346151,47.91007653138414,0.02096371533249156,1.1090561505473735,5924.387961516415
99,0.10517433052641353,2285.5164959860704,-1.5576589887079457,47.80394925984183,-0.006013621473919625,0.014318312065373259,5967.342872327029
100,0.11093339709914243,2448.5252025534273,-1.522687998568605,47.408961623917996,-0.026911330351785556,0.005559576515478108,6090.119904645804
101,0.11603295240536511,2890.593489134956,-1.4641100170797312,46.94341609452562,-0.02330309748223391,0.0022163173301329685,5979.566831732456
102,0.10130756246677541,3214.804319171333,-1.3219150466275096,47.01177502639909,-0.00541358305731705,0.21025917099618227,5988.83264283234
103,0.12269866492491238,3181.9088318331474,-1.342386065832498,47.51448737121388,0.0036543654057168027,0.5923962703823206,6070.982744230059
104,0.12043765802157175,3400.9630878150238,-1.336157670592355,47.1330488264164,-0.00027138261973620335,0.13447186548650342,5922.753295127672
105,0.13749660233214478,3759.8193282956995,-1.2990753801907982,46.37818129575838,-0.002111169308793953,0.286182394400556,5675.237347758575
106,0.13241493233655102,3867.767144165029,-1.4863167531065269,46.28748015195845,0.005297523345233624,0.13667609637675815,5579.557780878386
107,0.11503940977596748,3671.8379168685533,-1.481947744286952,46.782167373101075,0.0099285413227085,0.6508388379074852,5710.67247534243
108,0.1238132942892221,3111.443341689867,-1.4064515904948163,47.80102969274887,0.0029679829495686005,0.09582483039654047,5737.407226476753
109,0.13891462246331704,3146.2654540561803,-1.341424111881123,47.610725812797355,-0.0024661094129261128,0.34615553068915805,5736.8430726679035
110,0.1710126423002774,3230.201581957692,-1.4007283150875462,46.93596764599448,0.010023172045279175,0.37644623623754386,5631.954697149069
111,0.18725753637884462,3001.6359536619484,-1.4363367736021448,47.00176453325106,0.029814795578152035,0.7732045792840746,5577.33281408827
112,0.17908434178354227,3005.6293831004004,-1.2533960856994124,47.120802427920445,0.028807732527525907,0.9595401990659105,5947.714125394024
113,0.14762949722391827,2706.3423155052465,-1.3557052413264419,47.642950480009134,0.001098839172297899,0.25744442475285373,5886.488387508778
114,0.11842559417466068,2750.9455599089288,-1.2508189066090765,47.621340930904296,-0.02610541890657278,0.017433746346910303,5896.589105369153
115,0.10954032860525847,2427.8981636484045,-1.315948987956535,48.48092881963508,-0.028116675666000155,0.007412214732996648,5968.913535533181
116,0.07380725674831312,2185.9934897241856,-1.284570326258704,49.375336594770445,-0.013142335726591762,0.09366961990095385,6024.09739141936
117,0.07170121631951193,2181.3293397688294,-1.2334184412326383,49.33332497465881,-0.00311318955830677,0.20577818072690862,5929.579419466302
118,0.07417448968828325,2011.2035228522275,-1.3771030628242347,49.85367798851965,-0.0022350776461427294,0.08827656270267768,5913.530228251188
119,0.07083916170021089,2009.527093238885,-1.358591530054298,49.66580796496166,-5.3018739262298634e-05,0.20149424244848993,5991.700036054197
120,0.07656261405329118,2008.423845746117,-1.374933336414374,49.755407293576965,0.004428680454067735,0.562473718716682,6108.251395426699
121,0.08374835402993966,1983.4061364210013,-1.503435160046589,49.96410189816711,0.002058473343285727,0.5775092532262407,6254.185514485032
122,0.08377591352725708,2216.844681501481,-1.3685919688341723,49.23095982003325,-0.005266642084020465,0.09317483235525827,6155.9258267459145
123,0.08598892297743867,2120.2803231076878,-1.512054395031564,48.97502160835887,-0.004458795792904356,0.18171531078656705,6003.216474237856
124,0.08849070172648298,2460.778405618636,-1.450924670771375,47.914344121012746,0.005987185008442495,0.1433816595669421,5900.408929661228
125,0.0880641542967385,2511.8357131027724,-1.4233385039593944,48.04374904459205,0.010196610261645466,0.7764183972334022,5988.018372467475
126,0.08472310830077967,2525.7268662454876,-1.3597637191503509,48.17269677791302,-0.0013886462939929798,0.48917910081120053,5968.460540654359
127,0.0869070615411187,2534.5654258001564,-1.3329836409967637,47.86420627105775,-0.015127147736483453,0.01243522592853742,5996.087060013153
128,0.0956586238981774,2529.8826675499317,-1.39817287196502,47.60700608417969,-0.01317633605020729,0.005299812917099291,6016.543163943482
129,0.08212501903610739,2776.4214198665104,-1.2967979729281982,47.18294934496624,0.0005526530656410695,0.18421839310655191,5926.776598461911
130,0.08364901683056675,2718.6027943144304,-1.2939973289335267,47.68700137502454,0.006890298090209736,0.5656057510470291,6074.074326065209
131,0.09303900163135992,2650.6520852807303,-1.3147753094061834,47.886378739234765,-0.0007280785534395075,0.03970978044463265,6149.10854890087
132,0.10255060191150928,2906.1494536380405,-1.2653284607622233,47.30592501284811,-0.00885172631007905,0.06026370195920294,6243.618612054764
133,0.09489222446349646,2788.826137349285,-1.3572463458064767,47.168443939875715,-0.0064232448150963765,0.014389663784055816,6396.036811161137
134,0.0911914933544217,2833.910289045071,-1.308070930975358,47.08853752031793,-2.5462668402358412e-05,0.5768507871448386,6588.340567500952
135,0.0798368200466022,2528.385011699581,-1.4585319594894557,47.774752540327036,-0.0006030715241764906,0.3987164647879767,6625.766543369428
136,0.09231369204535719,2415.8758837997416,-1.4372201800575564,47.80902600481163,-0.005764893593219074,0.0336831906760681,6638.774842687918
137,0.08737271071061722,2397.8966502006115,-1.4805510001913476,47.67633069152842,-0.004980422737280936,0.05968398808115161,6604.602765658477
138,0.08208485422845409,2407.5971169030236,-1.4571384038953923,47.53115870124805,0.00197568369308915,0.2939187692496255,6673.318788808143
139,0.09999032396864031,2457.171709819716,-1.4181956532587652,47.2207844919427,0.00473277349784188,0.6368654108982537,6519.155135745337
140,0.09000502238969502,2456.9723881362297,-1.337303488949388,47.106850970510365,-0.0009170328920632804,0.12739544357025126,6514.3802532854415
141,0.09430130681671274,2469.256163703934,-1.4254316766638038,47.32878902100478,-0.0073539845876253755,0.04770988513514553,6365.429132892685
142,0.08189554921866402,2621.8056471445643,-1.4477748620203705,47.14406466692076,-0.007003040962571131,0.01942820839356208,6465.2301801526255
143,0.0971391257511803,2568.334403577775,-1.4116574230571004,47.236171294650454,-0.0025906473577532365,0.42456555139758706,6515.072214396965
144,0.09292358332878947,2812.443097960057,-1.2868203417817181,46.7473744198016,8.463731707703577e-05,0.1381098602160373,6410.305696596578
145,0.08177984948356923,2808.9144585484223,-1.2963528391624006,46.5216815721306,0.0018361022377012671,0.3030473607674521,6338.106940082556
146,0.09344849707101544,3037.3576393747476,-1.2706460509714024,46.20997854117236,0.005965283872433981,0.34790988835770337,6300.667616191688
147,0.07205974528794257,3064.0041949958495,-1.33052669400751,46.41549535230933,0.00902188869171605,0.6948280926315645,6334.583626850116
148,0.09024353319592485,2827.2799036276756,-1.3483099467857151,46.84665882585103,0.005265849888771709,0.5669260158294763,6317.371599575107
149,0.08646644692602881,2875.168781543756,-1.3451647843408594,46.76020964576125,-0.0015631480720591363,0.2635471886183522,6376.086084621272
150,0.0856797652172923,2692.977402626992,-1.490279885852118,47.40273898487233,-0.0018807481132888716,0.21621743604269247,6333.037486615491
151,0.07552246712980926,2579.934227095359,-1.5742182687980648,47.97885278255129,0.00491996635493272,0.20920804615311386,6228.361998982272
152,0.08332576744048324,2664.860055597891,-1.5106047183351539,48.10181808794895,0.007666066440307084,0.7720789144309126,6145.984612003975
153,0.08990896475586888,2371.5436620724604,-1.618637044072651,48.90727697945751,-0.00023655202377656672,0.3058847504827029,6151.31771409771
154,0.10636700690680842,2412.0395635650543,-1.4850937944050937,48.55960717394244,-0.009636864858586381,0.014187313453323937,6115.707228241869
155,0.1101435884297394,2248.966083004002,-1.6860189551862614,48.78864042568273,-0.008608078046826955,0.004886411202387124,6178.210031032211
156,0.13030646617026898,2385.6450814860855,-1.5990203885164629,48.62964030020736,7.104818836220622e-06,0.2540733143916146,6085.4532968035555
157,0.13086040510355987,2325.4432470221245,-1.5149501354685526,48.78535080338703,0.0038981355591908135,0.5642350027303064,6083.160031692285
158,0.10778705840822059,2324.678533885085,-1.508353689027489,48.47095134551297,0.0012471785646737496,0.2762183151715807,6095.643897192912
159,0.09958648216058519,2399.140259896606,-1.591067788850074,47.81855688338821,0.0033543528125623873,0.4676648279728037,5837.317192152453
160,0.10952193423392788,2670.0332902383343,-1.4856918941225405,46.91392048228378,0.01515394554202697,0.453838171652195,5318.121676178977
161,0.14897549600938825,2909.556083178765,-1.3161281715354711,46.33868906481288,0.023259970964915982,0.9821733585893292,5168.379466425504
162,0.14546507080708074,3020.618845425735,-1.2901398334146492,46.56279593024375,0.01296411974726846,1.02019407963013,5174.493658888078
163,0.1432552618822841,3250.513358060255,-1.2066542985392896,46.27590336262182,-0.009663886706773704,0.016537297255313027,5099.537863487593
164,0.1292484308074986,3459.258129324167,-1.2257145214580625,46.01247410496503,-0.02232518292385795,0.003662261953644102,4993.182144580355
165,0.12289888617284334,3530.5204173184575,-1.2130685241345809,46.09781962238011,-0.015183539844371777,0.020688956562856575,5156.065598678622
166,0.10947708473315196,3609.5566877898177,-1.1198903902618902,46.14298021682911,-0.0019074109428709029,0.3132385458234787,4861.717202978827
167,0.10855472278013956,3053.5465394080315,-1.1520737210421377,47.220444973803865,0.0011371794026836485,0.3459976862716129,4878.902043172333
168,0.10220140737653723,2905.4552813835517,-1.2126282262803674,47.194414278382816,-0.0034473678146481794,0.1031658127248627,4639.570939031622
169,0.09195611783517024,2968.742911826374,-1.274076472747554,47.208981979368474,-0.002548562311381675,0.15777082952687022,4687.667714596681
170,0.10261129069367407,2843.479878563595,-1.3260018709427648,47.48057703701901,0.004469532744981179,0.37038743308253436,4856.130234043353
171,0.10578080277625251,2573.294044344718,-1.3683237102572647,48.163595422309555,0.006139325682060488,0.538792515298116,5186.588802746689
172,0.08435608663307674,2259.657514133656,-1.4072538472096525,48.87914854701986,0.00018737169134850425,0.18155275970046494,5070.489328044603
173,0.09743494928579283,2150.3400323485484,-1.5373917736012004,49.06435899314437,0.0018605349492901578,0.438951025998063,5307.257249508189
174,0.12764524175293532,2502.7174363546587,-1.544783859925964,48.29228167453401,0.021676850904802803,0.5654377755664073,5895.2618937423795
175,0.11797933746612096,2461.0957846391675,-1.5675977503046816,48.643274733048074,0.0428020538911711,1.0805632675080088,5964.5750485569215
176,0.10907425853894032,2287.7560144659474,-1.6034152116532105,49.02638477945311,0.03734965181221005,1.263791763055579,6000.125612669636
177,0.09936678764631382,2145.4630951482773,-1.6105705604365763,49.28747625916556,0.0010548384069497463,1.1222822943188229,5880.863517290897
178,0.09639132901063038,2248.1367613742755,-1.6607230339623023,49.138650262365296,-0.03846706055263058,0.12685550148225438,5149.727878333462
179,0.09657258840763011,2039.858847850107,-1.7173416640394628,50.35915230893031,-0.05155795718707569,0.14791085458199907,5992.539081919321
180,0.09776323145095037,1766.902646815314,-1.9464424268273355,51.906162106034095,-0.03314208240785607,0.0948507512308092,5971.267312386486
181,0.08422902806244623,1684.7947461946123,-1.9770755639081568,52.73083328490018,0.002171013038311794,0.07693066850014725,5911.251010212952
182,0.07513322859710686,1537.156813634555,-2.125585255786188,54.11778678978733,0.03749805764990006,1.1003608681453234,5988.247114777711
183,0.10482971042011222,1474.1660917507504,-2.37241927852131,55.17273919689492,0.05601928187204526,1.4439016696094187,6021.477025876396
184,0.10669172009883204,1461.137970289249,-2.563784106407141,56.4603229856573,0.04351236426733391,1.4496034316285944,6222.3681831906
185,0.11876448871102428,1485.531034190895,-2.7904072439044736,58.206174484530436,0.007171824221181051,0.5774625343517341,6901.5360175943215
186,0.11709126137423784,1544.0869248994202,-3.0730546937946803,60.33935506710342,-0.02078987595548529,0.45848699677973903,6933.008909078553
187,0.14423571587518957,1569.945731897711,-3.393209340332948,62.56319443786913,-0.01496403541486156,0.5812104540492022,1283.0412292240198
188,0.16627864214734073,1593.5037241546581,-3.5824922696834998,64.0700099324006,0.014235885667065431,0.809199999632593,1349.536078188833
189,0.13523324199592324,1613.0703132725976,-3.553570414429048,64.83897563222978,0.03263089052873605,1.0543198895040027,1424.5938017405147
190,0.11341119723420526,1621.4001006573274,-3.504946056120203,64.99055650076687,0.021341986056268348,0.8260735094621109,1483.363210533565
191,0.11736982189793939,1633.653280684678,-3.432644679811606,65.02168196656258,-0.0045237614518325794,0.2983292312083942,1518.2139683362416
192,0.10194664959287808,1640.5231936427201,-3.438300698169389,65.56347461964677,-0.02007461084888541,0.21666463802825456,1513.3420837602155
193,0.11718778739249207,1662.663228650495,-3.2141517011094507,65.93334615091845,-0.017074135255854633,0.4373555959907537,1513.6007364540262
194,0.1269363367369679,1688.1083168295556,-3.0221069877521014,65.78638456711526,-0.0032033956201030986,0.36455451343184925,1495.3490283073709
195,0.09637157553342054,1714.0041131469081,-2.7135224543572907,65.35532599752574,0.011384275255082375,0.2359071304323659,1488.0643214160257
196,0.10244745932067559,1763.7741275588533,-2.531290208142492,65.0740114315391,0.019951478774361434,0.49076681819103896,1487.4428713306247
197,0.13275351354984447,1861.8387264491978,-2.327828116807945,64.853940717196,0.01726940997665477,1.029949127293153,1472.6420707509428
198,0.14636981043594108,1991.5969964347928,-2.052648015068468,64.82063166270439,0.0018491466714183724,1.1979225437515852,1474.515064324477
199,0.1351215748482835,2210.569386604962,-1.7420391879698407,64.84682823038358,-0.017704173809289077,0.2286789160337253,1476.128345982665
200,0.147961018689005,2650.3755834797475,-1.503293092244765,64.7985425983972,-0.027250886748458936,0.28808639470688635,1479.206184097042
201,0.15277773124776461,3354.6674817768208,-1.2930178061255386,64.84461793366154,-0.01806961942283064,0.5432791619556413,1462.4819307489452
202,0.11908709811553939,4004.640883603868,-1.0934554043157405,65.23115398590247,0.006866072102361471,0.7971875894218221,1456.765985730594
203,0.16078907437097878,4408.698490895927,-1.062262158048691,65.73303962472251,0.03825553619991265,0.5683556098284427,1439.7269986150952
204,0.2421995780347947,4624.34462017234,-1.0867129574752195,66.32552434590801,0.06834762665975538,1.2253548207948648,1432.5616446938284
205,0.2868505274041304,4789.823052893708,-1.2413280404537366,67.03317217330124,0.08567666415215071,1.3521613751578243,1370.9382606247748
206,0.2845456939947688,4885.283993160966,-1.3538438899068757,67.63226913993138,0.0796610001115112,1.2271064555630387,1351.2195860803765
207,0.2833506230051716,4906.114381476181,-1.4401593076392691,68.17728634738344,0.04835547063050387,0.881480656809448,1346.100193047313
208,0.2795920782661103,4853.970157934366,-1.550896632297432,68.79691508742765,0.01173324032753321,0.6891222211353998,1343.003989813999
209,0.27844744230951335,4764.473446813089,-1.7423128400692915,69.26950537830209,-0.00602208032185026,0.5074449042142753,1338.284270075945
210,0.2764004021052797,4701.684552497903,-1.7612686433916513,69.60810905749754,0.0016396487002775222,0.33637371211326217,797.1973780202179
211,0.2859571085747122,4697.98212707348,-1.807094582901163,69.96984116292906,0.017177134769636563,0.47541864582363264,796.3015058910107
212,0.3094421395205841,4666.805007194605,-1.8452168616640385,70.2257508290497,0.024925605466109717,0.7227039714630386,795.101156266995
213,0.32359982600520887,4578.988828064035,-1.8565835707198977,70.39522449606098,0.024294153399963304,0.8394984230639935,793.6198781892836
214,0.305111891710734,4502.610517431355,-1.871925114398258,70.41756124064636,0.02192057630335991,0.9280219524059111,791.3172705975146
215,0.23976323837652969,4411.443300828538,-1.860502516540043,70.36968823186459,0.013783595325583382,1.0555360669048381,789.506844520509
